,identifier,score,activity,scheme
1456,ZINC40314725|decoys_final|mol2|1733|dock3,8.480510363732028,0,hs2
1634,ZINC18218013|decoys_final|mol2|980|dock4,8.460101401244259,0,hs2
833,ZINC15224055|decoys_final|mol2|4808|dock3,8.456167604952466,0,hs2
582,ZINC33478720|decoys_final|mol2|337|dock3,8.437436548223351,0,hs2
491,ZINC09101263|decoys_final|mol2|3531|dock2,8.433626857622244,0,hs2
658,ZINC46896378|decoys_final|mol2|5836|dock1,8.430494724025975,0,hs2
1436,ZINC61886828|decoys_final|mol2|2766|dock3,8.427841660902237,0,hs2
678,ZINC40316589|decoys_final|mol2|1696|dock3,8.423069664700325,0,hs2
1561,ZINC43740653|decoys_final|mol2|5983|dock5,8.393593940461034,0,hs2
579,ZINC38577309|decoys_final|mol2|3060|dock2,8.392719556411006,0,hs2
659,ZINC21462121|decoys_final|mol2|6127|dock4,8.391194957555719,0,hs2
485,ZINC39792429|decoys_final|mol2|4584|dock5,8.38455343377305,0,hs2
1253,ZINC20480317|decoys_final|mol2|2378|dock2,8.367778414552102,0,hs2
752,ZINC01037733|decoys_final|mol2|5476|dock1,8.31918581458062,0,hs2
484,ZINC33467697|decoys_final|mol2|5116|dock2,8.313979015031556,0,hs2
725,ZINC41068578|decoys_final|mol2|2093|dock3,8.304497468844488,0,hs2
738,ZINC37587796|decoys_final|mol2|78|dock4,8.30185022503541,0,hs2
571,ZINC09646598|decoys_final|mol2|5734|dock3,8.298922000255224,0,hs2
435,ZINC38681657|decoys_final|mol2|4779|dock4,8.298229649625952,0,hs2
1621,ZINC49045940|decoys_final|mol2|1136|dock5,8.28322729682279,0,hs2
3546,ZINC19236495|decoys_final|mol2|4913|dock3,8.277774083091865,0,hs2
1968,ZINC43288913|decoys_final|mol2|6230|dock5,8.276006235651847,0,hs2
1430,ZINC48896054|decoys_final|mol2|6334|dock1,8.273778157665296,0,hs2
852,ZINC09556240|decoys_final|mol2|762|dock3,8.258644801950952,0,hs2
1251,ZINC35472327|decoys_final|mol2|627|dock5,8.258426764426465,0,hs2
553,ZINC41068575|decoys_final|mol2|223|dock1,8.258183800623051,0,hs2
1970,ZINC35380980|decoys_final|mol2|5253|dock2,8.256564807162533,0,hs2
698,ZINC43945313|decoys_final|mol2|2056|dock1,8.256108904046457,0,hs2
617,ZINC37254392|decoys_final|mol2|1687|dock4,8.246578475324005,0,hs2
1632,ZINC63175220|decoys_final|mol2|2509|dock1,8.227753145461259,0,hs2
748,ZINC61855634|decoys_final|mol2|4334|dock4,8.224842267248013,0,hs2
685,CHEMBL213184|actives_final|mol2|10|dock4,8.219254057226957,1,hs2
448,ZINC41144428|decoys_final|mol2|1337|dock3,8.217021494663378,0,hs2
328,ZINC52899252|decoys_final|mol2|4413|dock3,8.203836247738824,0,hs2
680,CHEMBL443490|actives_final|mol2|99|dock5,8.173753388509056,1,hs2
1232,ZINC05090333|decoys_final|mol2|592|dock1,8.167767070406574,0,hs2
481,ZINC10333580|decoys_final|mol2|4746|dock4,8.164487745328202,0,hs2
4776,ZINC44939393|decoys_final|mol2|3816|dock4,8.160562573489495,0,hs2
689,CHEMBL381985|actives_final|mol2|147|dock1,8.160180348416043,1,hs2
440,ZINC66244549|decoys_final|mol2|2518|dock1,8.154412193386879,0,hs2
602,ZINC21418671|decoys_final|mol2|1101|dock4,8.151305076553843,0,hs2
562,ZINC11445182|decoys_final|mol2|5404|dock5,8.143920356066314,0,hs2
512,ZINC22667917|decoys_final|mol2|5432|dock5,8.139460212776124,0,hs2
641,ZINC23851176|decoys_final|mol2|750|dock4,8.137376280854152,0,hs2
1640,ZINC39526336|decoys_final|mol2|6743|dock1,8.136226393935376,0,hs2
522,ZINC35074953|decoys_final|mol2|2323|dock3,8.136032344454108,0,hs2
668,ZINC59397506|decoys_final|mol2|5188|dock3,8.124932864450129,0,hs2
747,ZINC32640628|decoys_final|mol2|5683|dock3,8.113421427628975,0,hs2
564,ZINC07617154|decoys_final|mol2|5197|dock4,8.113306366997127,0,hs2
565,ZINC24110000|decoys_final|mol2|4455|dock3,8.107198444432754,0,hs2
1394,ZINC43410059|decoys_final|mol2|4065|dock5,8.092968874329536,0,hs2
524,ZINC05546254|decoys_final|mol2|5194|dock5,8.084895819732779,0,hs2
2641,ZINC62703974|decoys_final|mol2|6251|dock1,8.079657828234284,0,hs2
676,ZINC63842372|decoys_final|mol2|603|dock4,8.0743556608416,0,hs2
726,ZINC09646593|decoys_final|mol2|797|dock5,8.07369650325172,0,hs2
599,ZINC09605999|decoys_final|mol2|5398|dock3,8.072973612713536,0,hs2
1835,ZINC02254435|decoys_final|mol2|5093|dock1,8.066852806275424,0,hs2
531,ZINC39476152|decoys_final|mol2|798|dock1,8.066695300069721,0,hs2
615,ZINC53941128|decoys_final|mol2|2155|dock3,8.065401995305164,0,hs2
353,ZINC16041560|decoys_final|mol2|5864|dock3,8.064343978361965,0,hs2
379,ZINC06200149|decoys_final|mol2|856|dock4,8.059573673999537,0,hs2
610,ZINC16958691|decoys_final|mol2|2827|dock3,8.04531724640898,0,hs2
931,ZINC28378214|decoys_final|mol2|5528|dock1,8.03991507220515,0,hs2
613,ZINC39915487|decoys_final|mol2|945|dock1,8.035201446222171,0,hs2
1015,ZINC32777580|decoys_final|mol2|787|dock5,8.034904367704149,0,hs2
1125,ZINC20599977|decoys_final|mol2|3699|dock2,8.029170111980719,0,hs2
390,ZINC14350397|decoys_final|mol2|4507|dock1,8.021619559401248,0,hs2
255,ZINC31863429|decoys_final|mol2|2627|dock3,8.011367111246674,0,hs2
650,ZINC44429634|decoys_final|mol2|3062|dock4,8.009546268406961,0,hs2
501,ZINC45605654|decoys_final|mol2|5739|dock3,7.987112265784915,0,hs2
914,ZINC62037903|decoys_final|mol2|3676|dock1,7.986757050218669,0,hs2
648,ZINC22055922|decoys_final|mol2|6128|dock5,7.986437460317461,0,hs2
3572,ZINC39252916|decoys_final|mol2|1273|dock2,7.977019585718436,0,hs2
1891,ZINC66830567|decoys_final|mol2|5796|dock4,7.975940250312586,0,hs2
780,ZINC19767266|decoys_final|mol2|2830|dock5,7.973474346242966,0,hs2
3147,ZINC39781283|decoys_final|mol2|5535|dock5,7.9632987677527165,0,hs2
786,ZINC13567915|decoys_final|mol2|3046|dock4,7.960053400613509,0,hs2
1867,ZINC01803346|decoys_final|mol2|4785|dock3,7.95890661010895,0,hs2
1489,ZINC43261405|decoys_final|mol2|6634|dock5,7.953695569136745,0,hs2
1007,ZINC26196485|decoys_final|mol2|6134|dock3,7.9532845077171,0,hs2
527,ZINC10798557|decoys_final|mol2|351|dock2,7.952980304888202,0,hs2
793,ZINC39834649|decoys_final|mol2|691|dock1,7.944749494715566,0,hs2
2287,ZINC54473417|decoys_final|mol2|5781|dock1,7.943381990585756,0,hs2
2305,ZINC40346993|decoys_final|mol2|2390|dock4,7.931123206906916,0,hs2
2639,ZINC41181820|decoys_final|mol2|2124|dock3,7.9295465525568805,0,hs2
530,ZINC13740420|decoys_final|mol2|1019|dock4,7.928951565419962,0,hs2
2949,ZINC03433669|decoys_final|mol2|5546|dock5,7.921712221009004,0,hs2
584,ZINC40006377|decoys_final|mol2|946|dock5,7.9174516712428185,0,hs2
410,ZINC61205696|decoys_final|mol2|5942|dock3,7.90844815114674,0,hs2
1743,ZINC63191075|decoys_final|mol2|247|dock2,7.90332098471805,0,hs2
1172,ZINC40177400|decoys_final|mol2|2903|dock5,7.897957268161933,0,hs2
4462,ZINC67374486|decoys_final|mol2|6305|dock1,7.894327545915531,0,hs2
1111,ZINC20495150|decoys_final|mol2|6905|dock2,7.892616638063529,0,hs2
818,ZINC06470417|decoys_final|mol2|6002|dock1,7.889738258897833,0,hs2
2218,ZINC33299529|decoys_final|mol2|5011|dock5,7.8887502187226595,0,hs2
391,ZINC39932717|decoys_final|mol2|6039|dock1,7.883906942963548,0,hs2
695,ZINC43532203|decoys_final|mol2|4622|dock2,7.882902176080207,0,hs2
683,ZINC12984436|decoys_final|mol2|466|dock3,7.881484796855703,0,hs2
778,ZINC12620643|decoys_final|mol2|5939|dock2,7.874069444712607,0,hs2
719,ZINC10399640|decoys_final|mol2|5463|dock5,7.870425210156394,0,hs2
673,ZINC39989888|decoys_final|mol2|448|dock3,7.86115566492955,0,hs2
1678,ZINC50589159|decoys_final|mol2|2152|dock5,7.8535296153648035,0,hs2
709,ZINC22629246|decoys_final|mol2|5841|dock3,7.851200433796707,0,hs2
2060,ZINC39431004|decoys_final|mol2|3863|dock2,7.850129542191235,0,hs2
4443,ZINC65298714|decoys_final|mol2|5794|dock5,7.849801370154463,0,hs2
2906,ZINC50362356|decoys_final|mol2|6444|dock3,7.842861810148057,0,hs2
692,ZINC39312595|decoys_final|mol2|4566|dock1,7.837093416997736,0,hs2
528,ZINC10399276|decoys_final|mol2|804|dock5,7.837089044052579,0,hs2
619,ZINC17704141|decoys_final|mol2|5735|dock2,7.8367973546899625,0,hs2
1396,ZINC24449019|decoys_final|mol2|477|dock4,7.832029963112369,0,hs2
1144,ZINC21055163|decoys_final|mol2|1674|dock4,7.8296335070654886,0,hs2
1991,ZINC61717165|decoys_final|mol2|6842|dock5,7.828511804880922,0,hs2
2310,ZINC14537069|decoys_final|mol2|569|dock4,7.82488480136532,0,hs2
1850,ZINC36929586|decoys_final|mol2|6617|dock2,7.819398700881154,0,hs2
1734,ZINC06904372|decoys_final|mol2|3432|dock1,7.818675426080376,0,hs2
677,ZINC16834064|decoys_final|mol2|266|dock2,7.817026560883064,0,hs2
919,ZINC20117757|decoys_final|mol2|5868|dock2,7.806364330237882,0,hs2
494,ZINC45651603|decoys_final|mol2|6191|dock1,7.804631431623932,0,hs2
452,ZINC13833151|decoys_final|mol2|6135|dock3,7.8030614863229255,0,hs2
620,ZINC22297366|decoys_final|mol2|474|dock1,7.801126440954887,0,hs2
1204,ZINC50102756|decoys_final|mol2|2100|dock5,7.7992723892483555,0,hs2
2573,ZINC62054271|decoys_final|mol2|2160|dock5,7.7975608317080285,0,hs2
2708,ZINC39795387|decoys_final|mol2|6095|dock2,7.79378845343447,0,hs2
621,ZINC11026514|decoys_final|mol2|1098|dock2,7.789681369106147,0,hs2
1056,ZINC36348526|decoys_final|mol2|535|dock4,7.788813094662151,0,hs2
1350,ZINC12884374|decoys_final|mol2|5720|dock2,7.786685283813613,0,hs2
884,ZINC67006913|decoys_final|mol2|5948|dock4,7.785420238891741,0,hs2
589,ZINC14957811|decoys_final|mol2|1879|dock1,7.779826943327175,0,hs2
116,ZINC13319943|decoys_final|mol2|2674|dock3,7.777709389494691,0,hs2
1291,ZINC49092121|decoys_final|mol2|1600|dock3,7.777096894559463,0,hs2
2650,ZINC64139699|decoys_final|mol2|5537|dock5,7.7757149732781174,0,hs2
1620,ZINC25529726|decoys_final|mol2|5679|dock4,7.774248898114076,0,hs2
5049,ZINC39990911|decoys_final|mol2|589|dock2,7.7730450355769785,0,hs2
593,ZINC13680862|decoys_final|mol2|1106|dock2,7.772468951072703,0,hs2
4138,ZINC09463898|decoys_final|mol2|512|dock2,7.768402874238701,0,hs2
775,ZINC02071981|decoys_final|mol2|3327|dock5,7.767761947483297,0,hs2
79,ZINC06030794|decoys_final|mol2|1166|dock2,7.764901040737435,0,hs2
813,ZINC23053504|decoys_final|mol2|781|dock4,7.760859087611488,0,hs2
2871,ZINC02137247|decoys_final|mol2|6494|dock5,7.759670959652006,0,hs2
2555,ZINC66830585|decoys_final|mol2|5797|dock2,7.7467655172413785,0,hs2
1085,ZINC13503578|decoys_final|mol2|3045|dock2,7.74433435386278,0,hs2
503,ZINC10723034|decoys_final|mol2|5410|dock2,7.734468429663761,0,hs2
2817,ZINC52212085|decoys_final|mol2|889|dock1,7.733247556837957,0,hs2
126,ZINC05358740|decoys_final|mol2|1164|dock3,7.728441635831195,0,hs2
2160,ZINC39731313|decoys_final|mol2|2329|dock1,7.72791928893825,0,hs2
132,ZINC36370860|decoys_final|mol2|2680|dock1,7.727574517724076,0,hs2
805,ZINC24395338|decoys_final|mol2|5677|dock1,7.72621533158344,0,hs2
1274,ZINC60414692|decoys_final|mol2|199|dock3,7.722561862161673,0,hs2
701,ZINC06796473|decoys_final|mol2|6158|dock3,7.722397997897335,0,hs2
1041,CHEMBL249882|actives_final|mol2|6|dock5,7.720300525671967,1,hs2
2928,ZINC66531332|decoys_final|mol2|3422|dock4,7.714235053281903,0,hs2
2771,ZINC39947389|decoys_final|mol2|1032|dock2,7.71055723357146,0,hs2
151,ZINC03876111|decoys_final|mol2|2671|dock1,7.708902069839483,0,hs2
551,ZINC58048851|decoys_final|mol2|5695|dock3,7.704324945504016,0,hs2
1084,ZINC00085581|decoys_final|mol2|1466|dock2,7.700187081683795,0,hs2
293,ZINC67122052|decoys_final|mol2|2569|dock5,7.699633931333128,0,hs2
23,ZINC63362208|decoys_final|mol2|300|dock5,7.698522148710827,0,hs2
1036,ZINC45628782|decoys_final|mol2|1701|dock4,7.697901814307769,0,hs2
517,ZINC02508988|decoys_final|mol2|6037|dock5,7.69699673020031,0,hs2
5331,ZINC39431047|decoys_final|mol2|3403|dock1,7.690060846560847,0,hs2
825,ZINC22701605|decoys_final|mol2|5418|dock3,7.687843895062491,0,hs2
614,ZINC64919619|decoys_final|mol2|505|dock1,7.687642987874629,0,hs2
1665,ZINC43264962|decoys_final|mol2|6637|dock5,7.68629003239346,0,hs2
453,ZINC35517074|decoys_final|mol2|4970|dock4,7.685165237470272,0,hs2
3817,ZINC07592773|decoys_final|mol2|903|dock5,7.680904027025384,0,hs2
909,CHEMBL246603|actives_final|mol2|125|dock5,7.669203776794088,1,hs2
749,ZINC05366095|decoys_final|mol2|6154|dock5,7.668961855313255,0,hs2
710,ZINC23065213|decoys_final|mol2|782|dock1,7.668529908459597,0,hs2
622,ZINC45483892|decoys_final|mol2|5738|dock1,7.665733822313458,0,hs2
269,ZINC42445447|decoys_final|mol2|1742|dock2,7.663670337869397,0,hs2
2479,ZINC43284972|decoys_final|mol2|6796|dock3,7.662341224660539,0,hs2
2765,ZINC63138804|decoys_final|mol2|4984|dock1,7.6591117164284706,0,hs2
1203,ZINC57878742|decoys_final|mol2|5842|dock5,7.6560933391106865,0,hs2
3099,ZINC00493939|decoys_final|mol2|1467|dock5,7.655648277817768,0,hs2
765,ZINC27496411|decoys_final|mol2|4960|dock4,7.653471778875612,0,hs2
1824,ZINC61459572|decoys_final|mol2|1398|dock3,7.6507080730223125,0,hs2
790,ZINC02222785|decoys_final|mol2|4495|dock5,7.648808913620383,0,hs2
2516,ZINC62704281|decoys_final|mol2|6252|dock1,7.648749379399533,0,hs2
1264,CHEMBL470767|actives_final|mol2|140|dock4,7.648382029070622,1,hs2
2572,ZINC66421509|decoys_final|mol2|6299|dock1,7.642793898809525,0,hs2
596,ZINC39769288|decoys_final|mol2|487|dock1,7.641452191898347,0,hs2
800,ZINC01434572|decoys_final|mol2|4539|dock1,7.641009372013442,0,hs2
2834,ZINC04776305|decoys_final|mol2|5294|dock2,7.638921412767768,0,hs2
1382,ZINC15375950|decoys_final|mol2|5235|dock1,7.638207708398512,0,hs2
1224,ZINC11996579|decoys_final|mol2|4606|dock2,7.635829208463425,0,hs2
820,ZINC22656094|decoys_final|mol2|5214|dock2,7.635608144452765,0,hs2
2195,ZINC61882492|decoys_final|mol2|6843|dock4,7.6262999683034645,0,hs2
3420,ZINC08751142|decoys_final|mol2|3328|dock4,7.625350281867443,0,hs2
447,ZINC00622403|decoys_final|mol2|2594|dock2,7.623243740052457,0,hs2
4171,ZINC12708215|decoys_final|mol2|5504|dock3,7.6214391526714795,0,hs2
1068,ZINC15831222|decoys_final|mol2|5160|dock3,7.619576225045371,0,hs2
1169,ZINC00164892|decoys_final|mol2|4286|dock1,7.616641362710609,0,hs2
550,ZINC64015310|decoys_final|mol2|6403|dock5,7.614404941131056,0,hs2
2137,ZINC40947230|decoys_final|mol2|391|dock1,7.613560772754784,0,hs2
1199,ZINC38919324|decoys_final|mol2|5829|dock3,7.611708294112842,0,hs2
2880,ZINC40088302|decoys_final|mol2|1787|dock3,7.611180187445336,0,hs2
859,ZINC09531627|decoys_final|mol2|416|dock4,7.608450378426639,0,hs2
2464,ZINC14749378|decoys_final|mol2|812|dock1,7.606941223071709,0,hs2
1523,ZINC40327064|decoys_final|mol2|117|dock4,7.605551434318529,0,hs2
2582,ZINC01227137|decoys_final|mol2|630|dock5,7.604030845031924,0,hs2
1032,ZINC05322906|decoys_final|mol2|6205|dock3,7.602448589504453,0,hs2
3187,ZINC54396435|decoys_final|mol2|5532|dock4,7.601461224809851,0,hs2
592,ZINC05707189|decoys_final|mol2|4290|dock2,7.600672438672441,0,hs2
2738,ZINC60356369|decoys_final|mol2|5787|dock4,7.600112819461526,0,hs2
539,ZINC08765927|decoys_final|mol2|5806|dock5,7.600046502739204,0,hs2
766,ZINC11770703|decoys_final|mol2|316|dock3,7.598646311519164,0,hs2
5180,ZINC62966979|decoys_final|mol2|6094|dock1,7.598417870152927,0,hs2
636,ZINC01082421|decoys_final|mol2|2973|dock3,7.598374199175601,0,hs2
855,ZINC29744260|decoys_final|mol2|6181|dock4,7.595734287775945,0,hs2
629,ZINC16746643|decoys_final|mol2|369|dock4,7.5947369763205845,0,hs2
635,ZINC03343048|decoys_final|mol2|925|dock3,7.594543124034276,0,hs2
814,ZINC10835819|decoys_final|mol2|5156|dock5,7.593568359625498,0,hs2
2156,ZINC00516454|decoys_final|mol2|1570|dock4,7.593408825726687,0,hs2
3962,ZINC40033997|decoys_final|mol2|6280|dock5,7.593280299574208,0,hs2
665,ZINC15010841|decoys_final|mol2|931|dock3,7.591409027630307,0,hs2
750,ZINC35517072|decoys_final|mol2|5066|dock3,7.58812296998937,0,hs2
836,ZINC22278319|decoys_final|mol2|6034|dock3,7.5853653639383865,0,hs2
560,ZINC59367308|decoys_final|mol2|499|dock5,7.579575966496119,0,hs2
1103,ZINC23850849|decoys_final|mol2|6177|dock4,7.579027900747574,0,hs2
878,ZINC16192830|decoys_final|mol2|5715|dock4,7.5665524622310585,0,hs2
1200,ZINC11445154|decoys_final|mol2|769|dock2,7.564982899864791,0,hs2
1210,ZINC45927553|decoys_final|mol2|748|dock4,7.562063676276443,0,hs2
647,ZINC14758073|decoys_final|mol2|774|dock5,7.560943525458777,0,hs2
595,ZINC12307504|decoys_final|mol2|4998|dock3,7.560340169848366,0,hs2
612,ZINC22651483|decoys_final|mol2|5882|dock4,7.559287848075464,0,hs2
3303,ZINC09419111|decoys_final|mol2|4993|dock2,7.557979055827894,0,hs2
832,ZINC40113716|decoys_final|mol2|6040|dock2,7.552863425974408,0,hs2
754,ZINC09497817|decoys_final|mol2|310|dock2,7.54994884872785,0,hs2
731,ZINC58420913|decoys_final|mol2|3518|dock3,7.54980559203705,0,hs2
3087,ZINC50285502|decoys_final|mol2|6335|dock5,7.547139891246854,0,hs2
824,ZINC03435996|decoys_final|mol2|5661|dock1,7.539329347749158,0,hs2
1139,ZINC55503855|decoys_final|mol2|2612|dock5,7.537141282746162,0,hs2
1545,ZINC18047539|decoys_final|mol2|6029|dock1,7.5363449594102345,0,hs2
808,ZINC13105192|decoys_final|mol2|319|dock4,7.533589713519856,0,hs2
952,ZINC60385980|decoys_final|mol2|5442|dock1,7.529332132132132,0,hs2
1339,ZINC09322032|decoys_final|mol2|5700|dock5,7.527090209020902,0,hs2
1644,ZINC50368168|decoys_final|mol2|1747|dock3,7.524505205194848,0,hs2
714,ZINC19355766|decoys_final|mol2|325|dock5,7.522531544132645,0,hs2
807,ZINC24536326|decoys_final|mol2|738|dock3,7.522223009824069,0,hs2
76,ZINC39110447|decoys_final|mol2|1184|dock1,7.5210618882919995,0,hs2
826,ZINC16733492|decoys_final|mol2|935|dock3,7.515059465495725,0,hs2
3987,ZINC41645750|decoys_final|mol2|5774|dock5,7.509722401486259,0,hs2
739,ZINC17988304|decoys_final|mol2|496|dock2,7.5080469920984365,0,hs2
4208,ZINC43411126|decoys_final|mol2|2483|dock5,7.506311276627987,0,hs2
4990,ZINC39431048|decoys_final|mol2|5770|dock3,7.501698135198136,0,hs2
806,ZINC23510718|decoys_final|mol2|332|dock1,7.501697499944345,0,hs2
1296,ZINC06189564|decoys_final|mol2|6023|dock5,7.5011030260973826,0,hs2
5898,ZINC15449665|decoys_final|mol2|6302|dock2,7.500663408578693,0,hs2
3382,ZINC39512720|decoys_final|mol2|6088|dock3,7.495645444861572,0,hs2
2050,ZINC00519298|decoys_final|mol2|4243|dock1,7.495222468103044,0,hs2
1069,ZINC21837234|decoys_final|mol2|5919|dock4,7.494289805595067,0,hs2
642,ZINC35450012|decoys_final|mol2|4819|dock5,7.486861634605997,0,hs2
1557,ZINC43289725|decoys_final|mol2|6231|dock5,7.486593432073566,0,hs2
973,ZINC22858795|decoys_final|mol2|937|dock3,7.486193524400228,0,hs2
597,ZINC63494472|decoys_final|mol2|897|dock3,7.484809160305343,0,hs2
2703,ZINC67374716|decoys_final|mol2|5544|dock3,7.48035017355703,0,hs2
1327,ZINC32654855|decoys_final|mol2|5621|dock1,7.479857636054151,0,hs2
821,ZINC05761003|decoys_final|mol2|4292|dock5,7.479050449548215,0,hs2
3364,ZINC32536800|decoys_final|mol2|5113|dock5,7.477735920177384,0,hs2
802,ZINC29230779|decoys_final|mol2|5172|dock5,7.477442566075001,0,hs2
608,ZINC19794634|decoys_final|mol2|6468|dock3,7.477286135789923,0,hs2
463,ZINC25577725|decoys_final|mol2|5217|dock1,7.476331422615943,0,hs2
2935,ZINC19850727|decoys_final|mol2|5963|dock1,7.468246344959388,0,hs2
1201,ZINC33812635|decoys_final|mol2|5069|dock2,7.467870131843914,0,hs2
3345,ZINC40155485|decoys_final|mol2|542|dock1,7.467720637119113,0,hs2
4311,ZINC39573289|decoys_final|mol2|6091|dock1,7.4662754445493436,0,hs2
1120,ZINC59933909|decoys_final|mol2|5189|dock1,7.465241607809147,0,hs2
953,ZINC64714498|decoys_final|mol2|5491|dock3,7.460058205923233,0,hs2
858,ZINC01041412|decoys_final|mol2|940|dock5,7.459433053359684,0,hs2
534,ZINC11277953|decoys_final|mol2|5709|dock1,7.459201160824928,0,hs2
3454,ZINC39785410|decoys_final|mol2|5265|dock3,7.4565939831634065,0,hs2
2439,ZINC23359360|decoys_final|mol2|686|dock5,7.4556510460422505,0,hs2
1182,ZINC63494190|decoys_final|mol2|5989|dock5,7.45097619047619,0,hs2
523,ZINC41218170|decoys_final|mol2|4315|dock1,7.447082515945311,0,hs2
3149,ZINC18220172|decoys_final|mol2|815|dock3,7.446972368693981,0,hs2
2888,ZINC11689867|decoys_final|mol2|6662|dock2,7.444044903387596,0,hs2
2456,ZINC48866747|decoys_final|mol2|4407|dock1,7.443418770157395,0,hs2
1070,ZINC36114414|decoys_final|mol2|5474|dock5,7.44261538853633,0,hs2
4973,ZINC59360028|decoys_final|mol2|5592|dock1,7.442606566604129,0,hs2
1775,ZINC50159837|decoys_final|mol2|949|dock5,7.441422029270439,0,hs2
944,ZINC10013826|decoys_final|mol2|6872|dock3,7.440605759596597,0,hs2
687,ZINC28048102|decoys_final|mol2|4615|dock2,7.440259075907591,0,hs2
1446,ZINC10301924|decoys_final|mol2|421|dock4,7.439490925023237,0,hs2
1452,ZINC49611479|decoys_final|mol2|1794|dock5,7.438641396156738,0,hs2
1756,ZINC39468448|decoys_final|mol2|6742|dock2,7.43800597642661,0,hs2
819,ZINC11119890|decoys_final|mol2|768|dock3,7.437473733086929,0,hs2
699,ZINC02692543|decoys_final|mol2|320|dock5,7.435567389546131,0,hs2
887,ZINC12218423|decoys_final|mol2|4949|dock5,7.4350979540105016,0,hs2
618,ZINC12627500|decoys_final|mol2|489|dock1,7.431993922756859,0,hs2
3201,ZINC21584400|decoys_final|mol2|594|dock4,7.428717806523167,0,hs2
831,ZINC22417242|decoys_final|mol2|4517|dock5,7.426472441857627,0,hs2
817,ZINC13607303|decoys_final|mol2|5813|dock4,7.424529660238752,0,hs2
982,ZINC10199204|decoys_final|mol2|711|dock1,7.41864442840938,0,hs2
486,ZINC42858288|decoys_final|mol2|1698|dock1,7.418559123139918,0,hs2
2667,ZINC14536445|decoys_final|mol2|6373|dock4,7.415734395109395,0,hs2
2752,ZINC03999805|decoys_final|mol2|957|dock5,7.41555023157706,0,hs2
1398,ZINC40171617|decoys_final|mol2|5230|dock4,7.408839654900425,0,hs2
3464,ZINC08746518|decoys_final|mol2|3437|dock2,7.408037280701756,0,hs2
690,ZINC10435954|decoys_final|mol2|4691|dock2,7.405938443326429,0,hs2
1271,ZINC49442560|decoys_final|mol2|452|dock5,7.404557522479129,0,hs2
1002,ZINC20602689|decoys_final|mol2|5673|dock5,7.403874260797361,0,hs2
