,identifier,score,activity,scheme
342,ZINC21011824|decoys_final|mol2|2924|dock1,251.26563106862847,0,hs1
343,ZINC16991162|decoys_final|mol2|4195|dock1,251.18474955161818,0,hs1
344,ZINC03841048|decoys_final|mol2|6862|dock2,250.84958008860778,0,hs1
345,ZINC45701769|decoys_final|mol2|2392|dock4,250.78443846657692,0,hs1
346,ZINC21501614|decoys_final|mol2|1675|dock4,250.60829683646904,0,hs1
347,ZINC02470463|decoys_final|mol2|2874|dock4,250.51559153797393,0,hs1
348,ZINC40060099|decoys_final|mol2|3578|dock5,250.33104367689933,0,hs1
349,ZINC00917084|decoys_final|mol2|1360|dock2,250.11159642270763,0,hs1
350,ZINC51336610|decoys_final|mol2|3921|dock3,249.91945671840108,0,hs1
351,ZINC14482480|decoys_final|mol2|1210|dock3,249.86976796358312,0,hs1
352,ZINC36888025|decoys_final|mol2|1626|dock5,249.82364473566108,0,hs1
353,ZINC16041560|decoys_final|mol2|5864|dock3,249.77605040275958,0,hs1
354,ZINC08425430|decoys_final|mol2|4809|dock4,249.5518546449716,0,hs1
355,ZINC12160122|decoys_final|mol2|5603|dock3,249.44880392441652,0,hs1
356,ZINC37375841|decoys_final|mol2|4016|dock1,249.4129797250911,0,hs1
357,ZINC06780234|decoys_final|mol2|5954|dock1,249.3962068618256,0,hs1
358,ZINC14989146|decoys_final|mol2|1968|dock2,249.19360544403833,0,hs1
359,ZINC02239647|decoys_final|mol2|4496|dock3,248.72258901450226,0,hs1
360,ZINC03999150|decoys_final|mol2|956|dock1,248.66606384047248,0,hs1
361,ZINC23305283|decoys_final|mol2|5920|dock4,248.64099449796356,0,hs1
362,ZINC00050342|decoys_final|mol2|1493|dock2,247.99264134326478,0,hs1
363,ZINC20210522|decoys_final|mol2|3113|dock1,247.80704837146163,0,hs1
364,ZINC17305040|decoys_final|mol2|4255|dock4,247.3059975816448,0,hs1
365,ZINC04027652|decoys_final|mol2|656|dock1,247.2376729138966,0,hs1
366,ZINC40114164|decoys_final|mol2|5478|dock3,247.21569920680898,0,hs1
367,ZINC51814074|decoys_final|mol2|1197|dock2,247.0746762845262,0,hs1
368,ZINC46865781|decoys_final|mol2|6193|dock5,246.4376951730381,0,hs1
369,ZINC36178478|decoys_final|mol2|71|dock3,246.3752490540851,0,hs1
370,ZINC37278467|decoys_final|mol2|1327|dock2,245.97999572255486,0,hs1
371,CHEMBL380367|actives_final|mol2|108|dock1,245.5941243929499,1,hs1
372,ZINC64636671|decoys_final|mol2|5538|dock4,245.5498343157861,0,hs1
373,ZINC03843764|decoys_final|mol2|4137|dock3,245.26488528721035,0,hs1
374,ZINC12655943|decoys_final|mol2|4096|dock1,245.25465621849,0,hs1
375,ZINC64541474|decoys_final|mol2|5142|dock3,245.14959151390983,0,hs1
376,ZINC14968406|decoys_final|mol2|5507|dock1,244.5904475495567,0,hs1
377,ZINC04350387|decoys_final|mol2|4619|dock5,244.58589067160287,0,hs1
378,ZINC36637532|decoys_final|mol2|3746|dock3,243.99489028977848,0,hs1
379,ZINC06200149|decoys_final|mol2|856|dock4,243.90208078241443,0,hs1
380,ZINC61949560|decoys_final|mol2|6250|dock5,243.68380349886397,0,hs1
381,CHEMBL243669|actives_final|mol2|77|dock3,243.68100411298715,1,hs1
382,ZINC00935577|decoys_final|mol2|2280|dock5,243.52207655368733,0,hs1
383,ZINC12694549|decoys_final|mol2|4247|dock2,242.95935761189864,0,hs1
384,ZINC04577273|decoys_final|mol2|2823|dock3,242.9000899090789,0,hs1
385,ZINC37393348|decoys_final|mol2|4017|dock5,242.36913294438637,0,hs1
386,ZINC49279899|decoys_final|mol2|229|dock3,242.1817600177746,0,hs1
387,ZINC04553373|decoys_final|mol2|2166|dock4,241.40067337157515,0,hs1
388,ZINC63818464|decoys_final|mol2|4687|dock4,240.8678917698682,0,hs1
389,ZINC08602358|decoys_final|mol2|2538|dock1,240.8647364627446,0,hs1
390,ZINC14350397|decoys_final|mol2|4507|dock1,240.4538839188832,0,hs1
391,ZINC39932717|decoys_final|mol2|6039|dock1,239.84854456079222,0,hs1
392,CHEMBL1096003|actives_final|mol2|184|dock1,239.7628700653453,1,hs1
393,ZINC38648149|decoys_final|mol2|4308|dock1,239.00311434771555,0,hs1
394,ZINC37629367|decoys_final|mol2|4122|dock1,238.99862853670894,0,hs1
395,ZINC44815272|decoys_final|mol2|1998|dock2,238.7250596524468,0,hs1
396,ZINC63761350|decoys_final|mol2|3881|dock4,238.69706031565653,0,hs1
397,ZINC08444727|decoys_final|mol2|3035|dock4,238.41503736746103,0,hs1
398,ZINC02770515|decoys_final|mol2|914|dock5,237.23668947359383,0,hs1
399,ZINC63920274|decoys_final|mol2|3882|dock4,237.14687697880493,0,hs1
400,ZINC32127292|decoys_final|mol2|3203|dock2,237.13859377069292,0,hs1
401,ZINC39861580|decoys_final|mol2|2539|dock1,237.05429957811623,0,hs1
402,ZINC37393350|decoys_final|mol2|4018|dock5,237.03504390220246,0,hs1
403,ZINC59041238|decoys_final|mol2|5485|dock2,237.01078280469898,0,hs1
404,ZINC12652754|decoys_final|mol2|4155|dock5,236.98979770944746,0,hs1
405,ZINC54464908|decoys_final|mol2|2761|dock2,236.9649872418912,0,hs1
406,ZINC66544761|decoys_final|mol2|5946|dock2,236.77256010458063,0,hs1
407,ZINC01497496|decoys_final|mol2|6897|dock5,236.65654893834045,0,hs1
408,ZINC63530810|decoys_final|mol2|702|dock4,236.56533645385602,0,hs1
409,ZINC17310848|decoys_final|mol2|4123|dock1,236.3967583729447,0,hs1
410,ZINC61205696|decoys_final|mol2|5942|dock3,236.14014012387997,0,hs1
411,ZINC42958234|decoys_final|mol2|6630|dock5,236.1219539415352,0,hs1
412,ZINC54823006|decoys_final|mol2|3977|dock2,236.07164014632735,0,hs1
413,ZINC07166173|decoys_final|mol2|2988|dock5,236.05989669394594,0,hs1
414,ZINC35201578|decoys_final|mol2|4772|dock2,235.62602217423537,0,hs1
415,ZINC12302248|decoys_final|mol2|5608|dock1,235.48556286913214,0,hs1
416,ZINC20445819|decoys_final|mol2|2414|dock4,235.48479796544095,0,hs1
417,ZINC12558105|decoys_final|mol2|520|dock4,235.47844251851723,0,hs1
418,ZINC20805642|decoys_final|mol2|4859|dock4,235.3841166468381,0,hs1
419,ZINC01103732|decoys_final|mol2|5196|dock4,235.31316963744018,0,hs1
420,ZINC04748201|decoys_final|mol2|960|dock3,234.99840143751769,0,hs1
421,ZINC49151158|decoys_final|mol2|2098|dock3,234.70388850071947,0,hs1
422,ZINC11821466|decoys_final|mol2|537|dock4,234.64456297658313,0,hs1
423,ZINC21167081|decoys_final|mol2|872|dock3,234.6135213694549,0,hs1
424,ZINC31167864|decoys_final|mol2|2626|dock1,234.49956401972526,0,hs1
425,ZINC11790197|decoys_final|mol2|3685|dock5,234.49830933710604,0,hs1
426,ZINC25005841|decoys_final|mol2|6078|dock5,234.43210996697445,0,hs1
427,ZINC39467084|decoys_final|mol2|2247|dock5,234.40796352552533,0,hs1
428,ZINC11867010|decoys_final|mol2|3190|dock4,234.3363366896962,0,hs1
429,ZINC08763427|decoys_final|mol2|6007|dock3,234.13964729696667,0,hs1
430,ZINC35081841|decoys_final|mol2|6561|dock5,234.1074673748466,0,hs1
431,ZINC16937268|decoys_final|mol2|4510|dock4,234.10111606655263,0,hs1
432,ZINC08772188|decoys_final|mol2|4522|dock1,233.6569646151837,0,hs1
433,ZINC03881350|decoys_final|mol2|4236|dock5,233.43615354718955,0,hs1
434,ZINC06391298|decoys_final|mol2|2068|dock1,233.38934495054417,0,hs1
435,ZINC38681657|decoys_final|mol2|4779|dock4,233.30323312120208,0,hs1
436,ZINC53994127|decoys_final|mol2|2308|dock3,233.29256205497745,0,hs1
437,ZINC03008804|decoys_final|mol2|1393|dock2,233.1988732783375,0,hs1
438,ZINC06465599|decoys_final|mol2|2206|dock4,232.85038377986425,0,hs1
439,ZINC59274960|decoys_final|mol2|6751|dock1,232.8047547318491,0,hs1
440,ZINC66244549|decoys_final|mol2|2518|dock1,232.7975599772277,0,hs1
441,ZINC21817188|decoys_final|mol2|4166|dock4,232.65977131977704,0,hs1
442,ZINC06557196|decoys_final|mol2|2997|dock5,232.60997130292276,0,hs1
443,ZINC11995193|decoys_final|mol2|1617|dock2,232.49455982647044,0,hs1
444,ZINC63062023|decoys_final|mol2|246|dock1,232.11752085770362,0,hs1
445,ZINC12657356|decoys_final|mol2|4192|dock3,232.09449492130673,0,hs1
446,ZINC44582852|decoys_final|mol2|2857|dock3,231.79542861097028,0,hs1
447,ZINC00622403|decoys_final|mol2|2594|dock2,231.7732670301218,0,hs1
448,ZINC41144428|decoys_final|mol2|1337|dock3,231.64043578621715,0,hs1
449,ZINC66929447|decoys_final|mol2|1615|dock3,231.5800044037311,0,hs1
450,ZINC59147696|decoys_final|mol2|4679|dock2,231.17509092549722,0,hs1
451,ZINC34683928|decoys_final|mol2|3736|dock4,231.0425031079022,0,hs1
452,ZINC13833151|decoys_final|mol2|6135|dock3,230.9680315262812,0,hs1
453,ZINC35517074|decoys_final|mol2|4970|dock4,230.95521253391547,0,hs1
454,ZINC06399136|decoys_final|mol2|2285|dock2,230.90137673788868,0,hs1
455,CHEMBL470767|actives_final|mol2|139|dock1,230.8806588890419,1,hs1
456,ZINC08808592|decoys_final|mol2|3182|dock2,230.81534852030433,0,hs1
457,ZINC04015063|decoys_final|mol2|4237|dock2,230.74234899505296,0,hs1
458,ZINC06884371|decoys_final|mol2|2279|dock5,230.70924740254236,0,hs1
459,ZINC37129831|decoys_final|mol2|173|dock4,230.69870572352596,0,hs1
460,ZINC33131689|decoys_final|mol2|1089|dock2,230.65696675007598,0,hs1
461,ZINC00061247|decoys_final|mol2|4127|dock3,230.56334699220233,0,hs1
462,ZINC16878222|decoys_final|mol2|5559|dock5,230.55709246132974,0,hs1
463,ZINC25577725|decoys_final|mol2|5217|dock1,230.49619833750938,0,hs1
464,ZINC12659073|decoys_final|mol2|5857|dock3,230.463492286904,0,hs1
465,ZINC15771342|decoys_final|mol2|6382|dock3,230.32539804981337,0,hs1
466,ZINC19950809|decoys_final|mol2|3996|dock2,230.21188976636358,0,hs1
467,ZINC39770641|decoys_final|mol2|5181|dock1,230.11871292996392,0,hs1
468,ZINC02376057|decoys_final|mol2|410|dock5,230.07257231753493,0,hs1
469,ZINC04864690|decoys_final|mol2|1111|dock4,230.0288123200483,0,hs1
470,ZINC19809611|decoys_final|mol2|2330|dock3,229.97050211679792,0,hs1
471,ZINC37072361|decoys_final|mol2|4114|dock3,229.8935059771861,0,hs1
472,ZINC11310827|decoys_final|mol2|5708|dock5,229.85184040588626,0,hs1
473,ZINC00163518|decoys_final|mol2|3937|dock5,229.83518805801975,0,hs1
474,ZINC04029054|decoys_final|mol2|3632|dock1,229.83290540646848,0,hs1
475,ZINC39942672|decoys_final|mol2|5924|dock1,229.78256764020793,0,hs1
476,ZINC64848217|decoys_final|mol2|3023|dock4,229.77657823281237,0,hs1
477,ZINC66472727|decoys_final|mol2|5999|dock2,229.7713171875004,0,hs1
478,ZINC40928612|decoys_final|mol2|3773|dock1,229.70810217309398,0,hs1
479,ZINC42191739|decoys_final|mol2|2548|dock5,229.64616965061143,0,hs1
480,ZINC05387160|decoys_final|mol2|6725|dock5,229.60060748604405,0,hs1
481,ZINC10333580|decoys_final|mol2|4746|dock4,229.56018731188448,0,hs1
482,ZINC48634489|decoys_final|mol2|1644|dock1,229.4182651738525,0,hs1
483,ZINC00522833|decoys_final|mol2|1567|dock3,229.2996268468565,0,hs1
484,ZINC33467697|decoys_final|mol2|5116|dock2,229.27118978343407,0,hs1
485,ZINC39792429|decoys_final|mol2|4584|dock5,229.18120370531557,0,hs1
486,ZINC42858288|decoys_final|mol2|1698|dock1,229.1116003054168,0,hs1
487,CHEMBL470767|actives_final|mol2|141|dock5,229.02148024275857,1,hs1
488,ZINC63818889|decoys_final|mol2|4931|dock4,228.9470709623091,0,hs1
489,ZINC36034393|decoys_final|mol2|5579|dock2,228.81177200636824,0,hs1
490,ZINC39946161|decoys_final|mol2|597|dock1,228.78948088755413,0,hs1
491,ZINC09101263|decoys_final|mol2|3531|dock2,228.6169771124056,0,hs1
492,ZINC45065977|decoys_final|mol2|6590|dock2,228.56090975969508,0,hs1
493,ZINC04063114|decoys_final|mol2|4595|dock2,228.51853333269943,0,hs1
494,ZINC45651603|decoys_final|mol2|6191|dock1,228.51302613748507,0,hs1
495,ZINC39930975|decoys_final|mol2|3450|dock2,228.3536104966504,0,hs1
496,ZINC44676125|decoys_final|mol2|4784|dock3,228.19968535175155,0,hs1
497,ZINC08869775|decoys_final|mol2|5908|dock3,228.19347200894006,0,hs1
498,ZINC32879828|decoys_final|mol2|1374|dock4,228.1174058600407,0,hs1
499,ZINC51347589|decoys_final|mol2|3871|dock4,227.94233973120305,0,hs1
500,ZINC43735666|decoys_final|mol2|2852|dock1,227.9380525805669,0,hs1
501,ZINC45605654|decoys_final|mol2|5739|dock3,227.88114218159313,0,hs1
502,ZINC36972952|decoys_final|mol2|3952|dock1,227.83434214268382,0,hs1
503,ZINC10723034|decoys_final|mol2|5410|dock2,227.6558275065215,0,hs1
504,ZINC61570685|decoys_final|mol2|1204|dock3,227.60125422495443,0,hs1
505,ZINC26892019|decoys_final|mol2|2835|dock4,227.58923393703213,0,hs1
506,ZINC67196736|decoys_final|mol2|6857|dock3,227.50419129202172,0,hs1
507,ZINC42858606|decoys_final|mol2|1700|dock3,227.3963042675331,0,hs1
508,ZINC00925344|decoys_final|mol2|4805|dock3,227.37925956882478,0,hs1
509,ZINC38063667|decoys_final|mol2|4306|dock3,227.15633458330768,0,hs1
510,ZINC40071421|decoys_final|mol2|6097|dock2,227.0451510859788,0,hs1
511,ZINC03114515|decoys_final|mol2|4091|dock1,226.8031495298602,0,hs1
512,ZINC22667917|decoys_final|mol2|5432|dock5,226.17909274216828,0,hs1
513,ZINC59594841|decoys_final|mol2|4234|dock5,225.88566151836335,0,hs1
514,ZINC03909694|decoys_final|mol2|4589|dock5,225.86269124035653,0,hs1
515,ZINC43548272|decoys_final|mol2|1899|dock5,225.71904069727486,0,hs1
516,ZINC39330772|decoys_final|mol2|837|dock2,225.70339797404492,0,hs1
517,ZINC02508988|decoys_final|mol2|6037|dock5,225.45868003055995,0,hs1
518,ZINC57491277|decoys_final|mol2|4331|dock3,225.4244833092307,0,hs1
519,ZINC62125310|decoys_final|mol2|2208|dock1,225.3866619620038,0,hs1
520,ZINC31970918|decoys_final|mol2|237|dock5,225.31325454953424,0,hs1
521,ZINC39963700|decoys_final|mol2|4023|dock4,225.246395227816,0,hs1
522,ZINC35074953|decoys_final|mol2|2323|dock3,225.1839673738716,0,hs1
523,ZINC41218170|decoys_final|mol2|4315|dock1,225.13823561986868,0,hs1
524,ZINC05546254|decoys_final|mol2|5194|dock5,225.10199951214946,0,hs1
525,ZINC02083425|decoys_final|mol2|4689|dock5,225.09144740132655,0,hs1
526,ZINC64147844|decoys_final|mol2|3420|dock4,224.92027049431059,0,hs1
527,ZINC10798557|decoys_final|mol2|351|dock2,224.79547690576888,0,hs1
528,ZINC10399276|decoys_final|mol2|804|dock5,224.6715985698113,0,hs1
529,ZINC39989766|decoys_final|mol2|446|dock3,224.63963982724965,0,hs1
530,ZINC13740420|decoys_final|mol2|1019|dock4,224.6071180144902,0,hs1
531,ZINC39476152|decoys_final|mol2|798|dock1,224.50995564567125,0,hs1
532,ZINC66634887|decoys_final|mol2|202|dock4,224.4816089547147,0,hs1
533,ZINC17195761|decoys_final|mol2|5508|dock2,224.3294829510624,0,hs1
534,ZINC11277953|decoys_final|mol2|5709|dock1,224.09603680624312,0,hs1
535,ZINC66502013|decoys_final|mol2|6849|dock2,224.03938959778023,0,hs1
536,ZINC38654879|decoys_final|mol2|4309|dock3,223.9341054846824,0,hs1
537,ZINC21263578|decoys_final|mol2|2234|dock2,223.81917136563908,0,hs1
538,ZINC49244401|decoys_final|mol2|2107|dock1,223.77399047737822,0,hs1
539,ZINC08765927|decoys_final|mol2|5806|dock5,223.67730841486105,0,hs1
540,ZINC51814034|decoys_final|mol2|1196|dock1,223.5732836297143,0,hs1
541,ZINC12776139|decoys_final|mol2|5406|dock4,223.33980733496247,0,hs1
542,ZINC65536643|decoys_final|mol2|2514|dock5,223.24148165913346,0,hs1
543,ZINC38889290|decoys_final|mol2|3401|dock1,223.22017663612112,0,hs1
544,ZINC32109973|decoys_final|mol2|938|dock4,223.1604031198956,0,hs1
545,ZINC22225075|decoys_final|mol2|3050|dock5,222.99305633534965,0,hs1
546,ZINC61949437|decoys_final|mol2|6347|dock1,222.9514529537495,0,hs1
547,ZINC41536273|decoys_final|mol2|23|dock5,222.91775828325524,0,hs1
548,ZINC48971715|decoys_final|mol2|2148|dock1,222.90058489175053,0,hs1
549,ZINC55190117|decoys_final|mol2|1352|dock3,222.88836520163034,0,hs1
550,ZINC64015310|decoys_final|mol2|6403|dock5,222.83760703438992,0,hs1
551,ZINC58048851|decoys_final|mol2|5695|dock3,222.83632828346248,0,hs1
552,ZINC34719981|decoys_final|mol2|5622|dock1,222.7000215812793,0,hs1
553,ZINC41068575|decoys_final|mol2|223|dock1,222.58538758840282,0,hs1
554,ZINC22636338|decoys_final|mol2|3947|dock3,222.5801208633298,0,hs1
555,ZINC44020085|decoys_final|mol2|2856|dock2,222.39495136250673,0,hs1
556,ZINC03050729|decoys_final|mol2|4747|dock2,222.33427998808244,0,hs1
557,ZINC37063364|decoys_final|mol2|1583|dock4,222.2351359135623,0,hs1
558,ZINC29642375|decoys_final|mol2|1578|dock5,222.21258001261603,0,hs1
559,ZINC35852799|decoys_final|mol2|5762|dock2,222.0883340792842,0,hs1
560,ZINC59367308|decoys_final|mol2|499|dock5,222.0629653036938,0,hs1
561,ZINC32502801|decoys_final|mol2|481|dock1,222.03836221458832,0,hs1
562,ZINC11445182|decoys_final|mol2|5404|dock5,221.98024848350838,0,hs1
563,ZINC43464990|decoys_final|mol2|1341|dock2,221.87678961095378,0,hs1
564,ZINC07617154|decoys_final|mol2|5197|dock4,221.8392906370492,0,hs1
565,ZINC24110000|decoys_final|mol2|4455|dock3,221.82852797940618,0,hs1
566,ZINC04971103|decoys_final|mol2|6696|dock1,221.76468786320916,0,hs1
567,ZINC04115176|decoys_final|mol2|4520|dock1,221.72092695998407,0,hs1
568,ZINC39354066|decoys_final|mol2|4272|dock2,221.7131846198614,0,hs1
569,ZINC17226334|decoys_final|mol2|727|dock3,221.50361824168894,0,hs1
570,ZINC12656952|decoys_final|mol2|972|dock4,221.47149454390157,0,hs1
571,ZINC09646598|decoys_final|mol2|5734|dock3,221.46351425277302,0,hs1
572,ZINC19879222|decoys_final|mol2|3995|dock4,221.4236872061261,0,hs1
573,ZINC54824124|decoys_final|mol2|3978|dock2,221.37241515681708,0,hs1
574,ZINC50362500|decoys_final|mol2|6651|dock2,221.3441328184251,0,hs1
575,ZINC35660845|decoys_final|mol2|4297|dock2,221.32669964569376,0,hs1
576,ZINC04025999|decoys_final|mol2|2572|dock2,221.3110786953804,0,hs1
577,ZINC43265169|decoys_final|mol2|6330|dock2,221.198632143292,0,hs1
578,ZINC36284072|decoys_final|mol2|109|dock1,221.18476840192756,0,hs1
579,ZINC38577309|decoys_final|mol2|3060|dock2,221.16425821807692,0,hs1
580,ZINC40968082|decoys_final|mol2|2090|dock5,221.13832652897685,0,hs1
581,ZINC05154209|decoys_final|mol2|2169|dock3,221.12456500993764,0,hs1
582,ZINC33478720|decoys_final|mol2|337|dock3,221.10289945891498,0,hs1
583,ZINC05382314|decoys_final|mol2|4497|dock3,221.03906616523474,0,hs1
584,ZINC40006377|decoys_final|mol2|946|dock5,220.99818757190823,0,hs1
585,ZINC49152190|decoys_final|mol2|2397|dock2,220.83900289734834,0,hs1
586,ZINC31056554|decoys_final|mol2|531|dock4,220.77610457534684,0,hs1
587,ZINC65292033|decoys_final|mol2|3075|dock5,220.71083402226105,0,hs1
588,ZINC39580759|decoys_final|mol2|2744|dock3,220.70915612538548,0,hs1
589,ZINC14957811|decoys_final|mol2|1879|dock1,220.6439702658289,0,hs1
590,ZINC63363005|decoys_final|mol2|3272|dock2,220.5126542954048,0,hs1
591,ZINC15085499|decoys_final|mol2|3483|dock2,220.49285289836172,0,hs1
592,ZINC05707189|decoys_final|mol2|4290|dock2,220.46252334596286,0,hs1
593,ZINC13680862|decoys_final|mol2|1106|dock2,220.42957571735153,0,hs1
594,ZINC44964207|decoys_final|mol2|5835|dock3,220.33987075195995,0,hs1
595,ZINC12307504|decoys_final|mol2|4998|dock3,220.32809983515574,0,hs1
596,ZINC39769288|decoys_final|mol2|487|dock1,220.27351104428607,0,hs1
597,ZINC63494472|decoys_final|mol2|897|dock3,220.18570457371754,0,hs1
598,ZINC35118949|decoys_final|mol2|2998|dock1,220.17791568636403,0,hs1
599,ZINC09605999|decoys_final|mol2|5398|dock3,220.03851506652182,0,hs1
600,ZINC35422178|decoys_final|mol2|3071|dock4,220.01111904972703,0,hs1
601,ZINC04081834|decoys_final|mol2|2267|dock4,219.7709900717395,0,hs1
602,ZINC21418671|decoys_final|mol2|1101|dock4,219.62956730765612,0,hs1
603,CHEMBL380367|actives_final|mol2|109|dock3,219.62414915111376,1,hs1
604,ZINC36962319|decoys_final|mol2|4298|dock3,219.59459066292624,0,hs1
605,ZINC67122049|decoys_final|mol2|3681|dock1,219.42503936499395,0,hs1
606,ZINC59016256|decoys_final|mol2|4886|dock4,219.28128015488304,0,hs1
607,ZINC20566664|decoys_final|mol2|4003|dock3,219.27071866540857,0,hs1
608,ZINC19794634|decoys_final|mol2|6468|dock3,219.23032769226091,0,hs1
609,ZINC56936635|decoys_final|mol2|453|dock5,219.2164959658152,0,hs1
610,ZINC16958691|decoys_final|mol2|2827|dock3,219.1840998419215,0,hs1
611,ZINC23491555|decoys_final|mol2|331|dock3,219.0818886399679,0,hs1
612,ZINC22651483|decoys_final|mol2|5882|dock4,219.07059309066227,0,hs1
613,ZINC39915487|decoys_final|mol2|945|dock1,219.05506717889187,0,hs1
614,ZINC64919619|decoys_final|mol2|505|dock1,219.04397068917012,0,hs1
615,ZINC53941128|decoys_final|mol2|2155|dock3,219.01488603760248,0,hs1
616,ZINC43584869|decoys_final|mol2|124|dock4,218.76048602360265,0,hs1
617,ZINC37254392|decoys_final|mol2|1687|dock4,218.69141834402586,0,hs1
618,ZINC12627500|decoys_final|mol2|489|dock1,218.61180067094347,0,hs1
619,ZINC17704141|decoys_final|mol2|5735|dock2,218.57684400846682,0,hs1
620,ZINC22297366|decoys_final|mol2|474|dock1,218.44239008493219,0,hs1
621,ZINC11026514|decoys_final|mol2|1098|dock2,218.35603874490386,0,hs1
622,ZINC45483892|decoys_final|mol2|5738|dock1,218.31650322786385,0,hs1
623,ZINC43757544|decoys_final|mol2|2855|dock3,218.3047531189226,0,hs1
624,ZINC53715972|decoys_final|mol2|4280|dock3,218.2663777585812,0,hs1
625,ZINC20556578|decoys_final|mol2|4001|dock2,218.13595513556515,0,hs1
626,ZINC35472359|decoys_final|mol2|5428|dock1,218.1051067469002,0,hs1
627,ZINC04730731|decoys_final|mol2|49|dock3,218.09422505463698,0,hs1
628,ZINC37351174|decoys_final|mol2|3498|dock1,218.0772340678925,0,hs1
629,ZINC16746643|decoys_final|mol2|369|dock4,218.06716502853078,0,hs1
630,ZINC45072192|decoys_final|mol2|1641|dock3,218.0370947686562,0,hs1
631,ZINC40568649|decoys_final|mol2|6826|dock4,217.9932860822865,0,hs1
632,ZINC20554178|decoys_final|mol2|3944|dock3,217.98768913723472,0,hs1
633,ZINC20479999|decoys_final|mol2|2288|dock1,217.9873768368682,0,hs1
634,ZINC04242508|decoys_final|mol2|1160|dock5,217.97608616445848,0,hs1
635,ZINC03343048|decoys_final|mol2|925|dock3,217.8828835228468,0,hs1
636,ZINC01082421|decoys_final|mol2|2973|dock3,217.85698003856157,0,hs1
637,ZINC37685586|decoys_final|mol2|4302|dock5,217.85252552649595,0,hs1
638,ZINC20477878|decoys_final|mol2|4161|dock5,217.84346246062034,0,hs1
639,ZINC16041561|decoys_final|mol2|5865|dock3,217.82788651927075,0,hs1
640,ZINC50361782|decoys_final|mol2|6346|dock3,217.65577175884698,0,hs1
